title,story_points
user want see upcoming reservations,20
user want add booking calender,20
user want add note booking,40
user want able change location booking,20
user want able change time booking,20
user want able cancel booking,20
user want able book car,20
user want see favoriterecent used location starting app,60
user want remembered dont login every time want book car,20
user want see information app,20
user want welcomed app friendly animation,40
user want able change settings,30
user want able open side menu different options,40
user want get notified unlocking possible,20
user want able end ride via app,10
user want see remaining time current ride,20
user want see cars list,20
user want receive push message status booking changed,10
user want choose pay insurance per trip,10
user want see upcoming reservations,40
user want able delete favorite locations,20
user want see favoriterecent used location starting app,30
user want informed simple text video rendering know whats happening,10
receiver select products higher value actual giftcard,10
user want register application using apple account dont use new login,80
user want informed steps taken video rendering know whats happening,30
user want able remove giftomatics,50
user want able quickly navigate screens within app dont get lost,30
receiver select multiple products suggestions giver selected use giftomatic,20
receiver giver see image belongs chosen theme giftomatic overview screen,20
user want informed status giftomatics via pushnotifications dont actively check giftomatics status,50
giver want able set sender giftomatic receiver knows sent,10
user want rate giftomatic app show appreciation app,50
web user want see overview product suggestions giftomatic received know buy,30
web user want see overview giftomatic received know got,30
setup web environment creating repository gitlab,30
user want able rotate uploaded image align face cutout better,50
giver share giftomatic person,50
giver see gift suggestions already added giftomatic card,20
giver view product suggestions add giftomatic make gift card personal,30
giver want see product suggestions confirmation screensummary selection make payment know sure giftomatic want buy,20
giver select type gift card want give list giftcards receiver gets something valuable,50
giver want know cant use didnt give access filmroll personalize video,20
giver want know cant use didnt give access camera personalize video,20
giftomatic want see usage statistics giftomatic app google analytics,30
